video,frame,pedestrian_id,x1,y1,x2,y2,label
video_0002,11380,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11381,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11382,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11383,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11384,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11385,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11386,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11387,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11388,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11389,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11390,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11391,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11392,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11393,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11394,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11395,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11396,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11397,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11398,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11399,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11400,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11401,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11402,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11403,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11404,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11405,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11406,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11407,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11408,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11409,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11410,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11411,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11412,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11413,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11414,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11415,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11416,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11417,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11418,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11419,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11420,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11421,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11422,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11423,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11424,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11425,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11426,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11427,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11428,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11429,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11430,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11431,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11432,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11433,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11434,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11435,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11436,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11437,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11438,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11439,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11440,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11441,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11442,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11443,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11444,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11445,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11446,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11447,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11448,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11449,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11450,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11451,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11452,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11453,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11454,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11455,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11456,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11457,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11458,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11459,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11460,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11461,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11462,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11463,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11464,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11465,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11466,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11467,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11468,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11469,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11470,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11471,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11472,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11473,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11474,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11475,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11476,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11477,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11478,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11479,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11480,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11481,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11482,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11483,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11484,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11485,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11486,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11487,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11488,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11489,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11490,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11491,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11492,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11493,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11494,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11495,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11496,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11497,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11498,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11499,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11500,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11501,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11502,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11503,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11504,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11505,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11506,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11507,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11508,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11509,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11510,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11511,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11512,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11513,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11514,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11515,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11516,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11517,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11518,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11519,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11520,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11521,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11522,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11523,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11524,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11525,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11526,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11527,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11528,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11529,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11530,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11531,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11532,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11533,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11534,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11535,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11536,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11537,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11538,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11539,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11540,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11541,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11542,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11543,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11544,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11545,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11546,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11547,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11548,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11549,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11550,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11551,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11552,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11553,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11554,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11555,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11556,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11557,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11558,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11559,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11560,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11561,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11562,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11563,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11564,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11565,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11566,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11567,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11568,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11569,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11570,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11571,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11572,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11573,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11574,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11575,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11576,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11577,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11578,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11579,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11580,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11581,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11582,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11583,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11584,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11585,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11586,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11587,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11588,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11589,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11590,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11591,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11592,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11593,1_2_58,119.3,693.24,150.3,841.79,0
video_0002,11594,1_2_58,119.18,693.27,150.18,841.82,0
video_0002,11595,1_2_58,119.06,693.31,150.06,841.86,0
video_0002,11596,1_2_58,118.94,693.34,149.94,841.89,0
video_0002,11597,1_2_58,118.82,693.38,149.82,841.93,0
video_0002,11598,1_2_58,118.7,693.41,149.7,841.96,0
video_0002,11599,1_2_58,118.58,693.45,149.58,841.99,0
video_0002,11600,1_2_58,118.46,693.48,149.46,842.03,0
video_0002,11601,1_2_58,118.35,693.51,149.35,842.06,0
video_0002,11602,1_2_58,118.23,693.55,149.23,842.09,0
video_0002,11603,1_2_58,118.11,693.58,149.11,842.13,0
video_0002,11604,1_2_58,117.99,693.62,148.99,842.16,0
video_0002,11605,1_2_58,117.87,693.65,148.87,842.2,0
video_0002,11606,1_2_58,117.75,693.68,148.75,842.23,0
video_0002,11607,1_2_58,117.63,693.72,148.63,842.26,0
video_0002,11608,1_2_58,117.51,693.75,148.51,842.3,0
video_0002,11609,1_2_58,117.39,693.79,148.39,842.33,0
video_0002,11610,1_2_58,117.27,693.82,148.27,842.37,0
video_0002,11611,1_2_58,117.15,693.86,148.15,842.4,0
video_0002,11612,1_2_58,117.03,693.89,148.03,842.43,0
video_0002,11613,1_2_58,116.91,693.92,147.91,842.47,0
video_0002,11614,1_2_58,116.79,693.96,147.79,842.5,0
video_0002,11615,1_2_58,116.67,693.99,147.67,842.54,0
video_0002,11616,1_2_58,116.55,694.03,147.55,842.57,0
video_0002,11617,1_2_58,116.44,694.06,147.44,842.6,0
video_0002,11618,1_2_58,116.32,694.09,147.32,842.64,0
video_0002,11619,1_2_58,116.2,694.13,147.2,842.67,0
video_0002,11620,1_2_58,116.08,694.16,147.08,842.7,0
video_0002,11621,1_2_58,115.96,694.2,146.96,842.74,0
video_0002,11622,1_2_58,115.84,694.23,146.84,842.77,0
video_0002,11623,1_2_58,115.72,694.27,146.72,842.81,0
video_0002,11624,1_2_58,115.6,694.3,146.6,842.84,0
video_0002,11625,1_2_58,115.6,694.3,146.66,842.84,0
video_0002,11626,1_2_58,115.6,694.3,146.73,842.84,0
video_0002,11627,1_2_58,115.6,694.3,146.79,842.84,0
video_0002,11628,1_2_58,115.6,694.3,146.85,842.84,0
video_0002,11629,1_2_58,115.6,694.3,146.91,842.84,0
video_0002,11630,1_2_58,115.6,694.3,146.98,842.84,0
video_0002,11631,1_2_58,115.6,694.3,147.04,842.84,0
video_0002,11632,1_2_58,115.6,694.3,147.1,842.84,0
video_0002,11633,1_2_58,115.6,694.3,147.16,842.84,0
video_0002,11634,1_2_58,115.6,694.3,147.23,842.84,0
video_0002,11635,1_2_58,115.6,694.3,147.29,842.84,0
video_0002,11636,1_2_58,115.6,694.3,147.35,842.84,0
video_0002,11637,1_2_58,115.6,694.3,147.41,842.84,0
video_0002,11638,1_2_58,115.6,694.3,147.48,842.84,0
video_0002,11639,1_2_58,115.6,694.3,147.54,842.84,0
video_0002,11640,1_2_58,115.6,694.3,147.6,842.84,0
video_0002,11641,1_2_58,115.6,694.3,147.67,842.84,0
video_0002,11642,1_2_58,115.6,694.3,147.73,842.84,0
video_0002,11643,1_2_58,115.6,694.3,147.79,842.84,0
video_0002,11644,1_2_58,115.6,694.3,147.85,842.84,0
video_0002,11645,1_2_58,115.6,694.3,147.92,842.84,0
video_0002,11646,1_2_58,115.6,694.3,147.98,842.84,0
video_0002,11647,1_2_58,115.6,694.3,148.04,842.84,0
video_0002,11648,1_2_58,115.6,694.3,148.1,842.84,0
video_0002,11649,1_2_58,115.6,694.3,148.17,842.84,0
video_0002,11650,1_2_58,115.6,694.3,148.23,842.84,0
video_0002,11651,1_2_58,115.6,694.3,148.29,842.84,0
video_0002,11652,1_2_58,115.6,694.3,148.36,842.84,0
video_0002,11653,1_2_58,115.6,694.3,148.42,842.84,0
video_0002,11654,1_2_58,115.6,694.3,148.48,842.84,0
video_0002,11655,1_2_58,115.6,694.3,148.54,842.84,0
video_0002,11656,1_2_58,115.6,694.3,148.61,842.84,0
video_0002,11657,1_2_58,115.6,694.3,148.67,842.84,0
video_0002,11658,1_2_58,115.6,694.3,148.73,842.84,0
video_0002,11659,1_2_58,115.6,694.3,148.79,842.84,0
video_0002,11660,1_2_58,115.6,694.3,148.86,842.84,0
video_0002,11661,1_2_58,115.6,694.3,148.92,842.84,0
video_0002,11662,1_2_58,115.6,694.3,148.98,842.84,0
video_0002,11663,1_2_58,115.6,694.3,149.04,842.84,0
video_0002,11664,1_2_58,115.6,694.3,149.11,842.84,0
video_0002,11665,1_2_58,115.6,694.3,149.17,842.84,0
video_0002,11666,1_2_58,115.6,694.3,149.23,842.84,0
video_0002,11667,1_2_58,115.6,694.3,149.3,842.84,0
video_0002,11668,1_2_58,115.6,694.3,149.36,842.84,0
video_0002,11669,1_2_58,115.6,694.3,149.42,842.84,0
video_0002,11670,1_2_58,115.6,694.3,149.48,842.84,0
video_0002,11671,1_2_58,115.6,694.3,149.55,842.84,0
video_0002,11672,1_2_58,115.6,694.3,149.61,842.84,0
video_0002,11673,1_2_58,115.6,694.3,149.67,842.84,0
video_0002,11674,1_2_58,115.6,694.3,149.73,842.84,0
video_0002,11675,1_2_58,115.6,694.3,149.8,842.84,0
video_0002,11676,1_2_58,115.6,694.3,149.86,842.84,0
video_0002,11677,1_2_58,115.6,694.3,149.92,842.84,0
video_0002,11678,1_2_58,115.6,694.3,149.99,842.84,0
video_0002,11679,1_2_58,115.6,694.3,150.05,842.84,0
video_0002,11680,1_2_58,115.6,694.3,150.11,842.84,0
video_0002,11681,1_2_58,115.6,694.3,150.17,842.84,0
video_0002,11682,1_2_58,115.6,694.3,150.24,842.84,0
video_0002,11683,1_2_58,115.6,694.3,150.3,842.84,0
video_0002,11684,1_2_58,115.6,694.3,150.36,842.84,0
video_0002,11685,1_2_58,115.6,694.3,150.42,842.84,0
video_0002,11686,1_2_58,115.6,694.3,150.49,842.84,0
video_0002,11687,1_2_58,115.6,694.3,150.55,842.84,0
video_0002,11688,1_2_58,115.6,694.3,150.61,842.84,0
video_0002,11689,1_2_58,115.6,694.3,150.67,842.84,0
video_0002,11690,1_2_58,115.6,694.3,150.74,842.84,0
video_0002,11691,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11692,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11693,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11694,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11695,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11696,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11697,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11698,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11699,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11700,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11701,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11702,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11703,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11704,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11705,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11706,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11707,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11708,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11709,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11710,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11711,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11712,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11713,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11714,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11715,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11716,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11717,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11718,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11719,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11720,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11721,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11722,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11723,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11724,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11725,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11726,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11727,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11728,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11729,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11730,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11731,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11732,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11733,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11734,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11735,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11736,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11737,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11738,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11739,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11740,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11741,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11742,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11743,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11744,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11745,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11746,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11747,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11748,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11749,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11750,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11751,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11752,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11753,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11754,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11755,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11756,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11757,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11758,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11759,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11760,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11761,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11762,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11763,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11764,1_2_58,115.6,694.3,150.8,842.84,0
video_0002,11765,1_2_58,115.32,694.3,150.8,842.84,0
video_0002,11766,1_2_58,115.04,694.3,150.8,842.84,0
video_0002,11767,1_2_58,114.76,694.3,150.8,842.84,0
video_0002,11768,1_2_58,114.48,694.3,150.8,842.84,0
video_0002,11769,1_2_58,114.2,694.3,150.8,842.84,0
video_0002,11770,1_2_58,113.92,694.3,150.8,842.84,0
video_0002,11771,1_2_58,113.64,694.3,150.8,842.84,0
video_0002,11772,1_2_58,113.36,694.3,150.8,842.84,0
video_0002,11773,1_2_58,113.08,694.3,150.8,842.84,0
video_0002,11774,1_2_58,112.8,694.3,150.8,842.84,0
video_0002,11775,1_2_58,112.73,694.28,150.73,842.82,0
video_0002,11776,1_2_58,112.66,694.26,150.66,842.8,0
video_0002,11777,1_2_58,112.59,694.25,150.59,842.79,0
video_0002,11778,1_2_58,112.52,694.23,150.52,842.77,0
video_0002,11779,1_2_58,112.44,694.21,150.44,842.75,0
video_0002,11780,1_2_58,112.37,694.19,150.37,842.73,0
video_0002,11781,1_2_58,112.3,694.18,150.3,842.72,0
video_0002,11782,1_2_58,112.23,694.16,150.23,842.7,0
video_0002,11783,1_2_58,112.16,694.14,150.16,842.68,0
video_0002,11784,1_2_58,112.09,694.12,150.09,842.66,0
video_0002,11785,1_2_58,112.02,694.1,150.02,842.64,0
video_0002,11786,1_2_58,111.95,694.09,149.95,842.63,0
video_0002,11787,1_2_58,111.88,694.07,149.88,842.61,0
video_0002,11788,1_2_58,111.8,694.05,149.8,842.59,0
video_0002,11789,1_2_58,111.73,694.03,149.73,842.57,0
video_0002,11790,1_2_58,111.66,694.02,149.66,842.56,0
video_0002,11791,1_2_58,111.59,694.0,149.59,842.54,0
video_0002,11792,1_2_58,111.52,693.98,149.52,842.52,0
video_0002,11793,1_2_58,111.45,693.96,149.45,842.5,0
video_0002,11794,1_2_58,111.38,693.95,149.38,842.49,0
video_0002,11795,1_2_58,111.31,693.93,149.31,842.47,0
video_0002,11796,1_2_58,111.24,693.91,149.24,842.45,0
video_0002,11797,1_2_58,111.16,693.89,149.16,842.43,0
video_0002,11798,1_2_58,111.09,693.87,149.09,842.41,0
video_0002,11799,1_2_58,111.02,693.86,149.02,842.4,0
video_0002,11800,1_2_58,110.95,693.84,148.95,842.38,0
video_0002,11801,1_2_58,110.88,693.82,148.88,842.36,0
video_0002,11802,1_2_58,110.81,693.8,148.81,842.34,0
video_0002,11803,1_2_58,110.74,693.79,148.74,842.33,0
video_0002,11804,1_2_58,110.67,693.77,148.67,842.31,0
video_0002,11805,1_2_58,110.6,693.75,148.6,842.29,0
video_0002,11806,1_2_58,110.53,693.73,148.53,842.27,0
video_0002,11807,1_2_58,110.45,693.71,148.45,842.25,0
video_0002,11808,1_2_58,110.38,693.7,148.38,842.24,0
video_0002,11809,1_2_58,110.31,693.68,148.31,842.22,0
video_0002,11810,1_2_58,110.24,693.66,148.24,842.2,0
video_0002,11811,1_2_58,110.17,693.64,148.17,842.18,0
video_0002,11812,1_2_58,110.1,693.63,148.1,842.17,0
video_0002,11813,1_2_58,110.03,693.61,148.03,842.15,0
video_0002,11814,1_2_58,109.96,693.59,147.96,842.13,0
video_0002,11815,1_2_58,109.89,693.57,147.89,842.11,0
